Date,Total_event_runners,temperature,windspeed,precipitation,ave_run_time,best_time,worst_time
2022-08-06,483.0,18.1,8.1,0.0,28.33308108108108,18.68,54.1
2022-08-13,251.0,25.9,9.5,0.0,28.27733766233766,18.37,54.13
2022-08-20,333.0,19.1,17.3,0.0,28.204545454545453,18.48,55.97
2022-08-27,339.0,19.7,6.8,0.1,28.246439790575916,19.05,54.1
2022-09-03,383.0,19.5,12.8,0.1,27.963452914798207,17.82,57.83
2022-09-10,332.0,16.2,15.1,0.0,28.6251256281407,17.65,50.73
2022-09-17,343.0,11.6,13.0,0.0,27.498975609756098,19.0,53.65
2022-09-24,362.0,13.099999999999998,18.1,0.0,27.739311926605506,17.13,59.45
2022-10-01,403.0,15.4,21.600000000000005,0.0,28.648801843317973,17.5,67.28
2022-10-08,353.0,11.6,9.3,0.0,28.22966019417476,17.1,62.0
2022-10-15,390.0,15.2,26.6,0.0,28.06343347639485,19.2,82.23
2022-10-22,334.0,16.0,18.3,0.0,28.095621621621618,17.47,59.03
2022-10-29,337.0,18.2,19.4,0.0,28.320248756218906,18.47,55.97
2022-11-05,351.0,12.0,17.3,0.5,27.85794871794872,17.55,51.77
2022-11-12,400.0,13.2,13.0,0.0,28.308530612244898,18.93,64.5
2022-11-19,338.0,6.4,17.7,0.0,27.99422222222222,19.13,55.63
2022-11-26,393.0,11.699999999999998,26.100000000000005,0.0,28.42855855855856,16.87,55.65
2022-12-03,347.0,5.5,16.9,0.0,28.68866336633663,18.93,81.5
2022-12-10,253.0,-0.5,6.9,0.0,27.814709677419355,18.13,50.15
2022-12-17,253.0,1.7999999999999998,8.4,0.0,27.87826388888889,18.93,50.88
2022-12-24,372.0,8.5,9.5,0.0,28.234649122807017,17.23,53.12
2022-12-31,374.0,13.0,43.7,0.1,28.91038674033149,18.35,51.85
2023-01-07,406.0,10.0,39.2,0.6,28.34469565217391,18.25,65.35
2023-01-21,359.0,0.6,10.1,0.0,29.771505376344088,19.15,52.08
2023-01-28,380.0,1.6,11.1,0.0,28.163531914893618,19.0,53.07
2023-02-04,351.0,8.0,8.7,0.0,28.644978354978353,17.18,56.02
2023-02-11,346.0,6.8,10.1,0.0,28.61916666666667,18.52,53.07
2023-02-18,376.0,10.0,33.1,0.0,29.134830917874396,17.52,55.0
2023-02-25,374.0,4.2,18.8,0.0,28.384619289340105,17.23,53.28
2023-03-04,355.0,5.1,14.7,0.0,28.571220657276996,17.03,53.22
2023-03-11,360.0,4.3,14.699999999999998,0.0,28.14927927927928,19.02,49.52
2023-03-18,357.0,9.1,20.6,0.5,27.758241206030153,17.23,49.47
2023-03-25,448.0,10.4,35.9,0.0,27.938852459016392,18.25,51.15
2023-04-01,303.0,9.2,11.5,0.2,28.581358695652174,18.72,52.58
2023-04-08,409.0,9.8,4.4,0.0,28.49836363636364,17.28,57.75
2023-04-15,338.0,8.7,21.1,0.1,28.25769230769231,19.97,52.63
2023-04-22,374.0,9.7,4.7,0.0,27.910169491525423,16.73,53.52
2023-04-29,442.0,11.8,6.0,0.0,27.651304347826088,16.58,55.72
2023-05-06,433.0,12.2,11.7,0.1,27.693698113207546,17.87,51.95
2023-05-13,409.0,14.0,22.7,0.0,28.576204081632653,18.88,54.55
2023-05-20,376.0,14.6,20.600000000000005,0.0,28.201261261261262,18.55,57.78
2023-05-27,367.0,14.6,17.1,0.0,28.17912037037037,18.43,52.6
2023-06-03,345.0,16.2,18.899999999999995,0.0,27.942073732718896,19.28,54.15
2023-06-10,331.0,23.3,16.6,0.0,28.28310185185185,17.33,53.82
2023-06-17,310.0,21.2,8.0,0.0,28.336443298969073,18.88,51.5
2023-06-24,355.0,20.1,14.5,0.0,27.839760765550242,17.15,53.22
2023-07-01,367.0,19.2,21.800000000000004,0.0,28.33295566502463,19.63,58.62
2023-07-08,318.0,19.4,14.199999999999998,2.7000000000000006,28.035841584158415,18.2,57.33
2023-07-15,377.0,16.9,40.3,0.10000000000000002,27.930885416666666,17.5,50.98
2023-07-22,375.0,15.9,27.2,0.3,27.832941176470587,18.0,51.35
2023-07-29,384.0,17.9,28.5,0.3,28.46973333333333,18.1,67.33
2023-08-05,456.0,15.0,33.2,0.2,27.899119496855345,18.85,52.53
2023-08-12,378.0,17.8,30.1,0.5,29.129473684210527,17.22,57.13
2023-08-19,339.0,18.8,29.2,0.1,28.449476439790576,18.7,52.9
2023-08-26,387.0,15.4,21.7,3.5,28.85176724137931,19.43,51.53
2023-09-02,394.0,17.7,8.9,0.0,28.372166666666665,19.13,47.73
2023-09-09,307.0,24.4,3.4,0.0,29.27318918918919,19.45,53.38
2023-09-16,365.0,20.8,10.0,0.0,28.540897959183674,19.15,52.23
2023-09-23,409.0,12.7,10.6,0.0,27.964412955465587,17.15,55.45
2023-09-30,370.0,16.7,9.7,0.0,28.3437610619469,17.05,54.02
2023-10-07,387.0,17.8,20.2,0.0,28.391210762331838,17.62,59.15
2023-10-14,390.0,10.7,16.6,0.0,28.076272727272727,19.08,54.97
2023-10-21,347.0,13.699999999999998,25.3,0.20000000000000004,27.580260416666665,17.22,51.55
2023-10-28,295.0,13.5,28.4,0.0,27.877814569536426,17.98,49.45
2023-11-04,447.0,10.3,40.6,1.1,27.343757961783442,19.52,59.85
2023-11-11,444.0,5.9,12.5,0.0,28.20124481327801,19.15,52.22
2023-11-18,335.0,13.4,32.8,2.8,28.42910052910053,19.35,57.37
2023-11-25,356.0,0.7,13.8,0.0,28.193333333333335,17.55,57.65
2023-12-02,288.0,-2.1,12.0,0.0,28.353220338983053,18.13,52.72
2023-12-09,254.0,10.6,33.9,2.5,28.855081967213117,19.27,53.93
2023-12-16,340.0,10.3,16.6,0.0,28.33846889952153,18.75,54.07
2023-12-23,449.0,9.5,24.8,0.0,28.18775,16.55,54.5
2023-12-30,509.0,10.0,32.1,0.1,28.7043359375,17.38,52.0
2024-01-01,605.0,7.6,23.8,0.0,29.58713286713287,17.37,58.23
2024-01-06,504.0,4.0,13.0,0.0,28.82121212121212,19.25,55.63
2024-01-13,450.0,2.3,10.7,0.0,28.919695817490496,17.6,52.7
2024-01-20,475.0,3.9,26.1,0.0,28.50862962962963,17.27,51.9
2024-01-27,416.0,6.2,14.8,0.0,28.455180722891566,17.42,55.62
2024-02-03,424.0,9.7,21.3,0.0,28.3577734375,16.98,56.38
2024-02-10,400.0,9.3,13.4,0.0,28.921666666666667,19.55,52.82
2024-02-17,386.0,10.0,17.8,0.1,28.913258928571427,19.23,56.58
2024-02-24,391.0,6.2,7.4,0.0,28.923203463203464,16.77,60.98
2024-03-02,423.0,5.3,27.7,0.20000000000000004,28.186981132075474,16.88,56.05
2024-03-09,392.0,8.4,24.2,0.5,28.80911111111111,16.82,52.03
2024-03-16,393.0,8.0,3.4,0.0,28.93396475770925,16.43,56.05
2024-03-23,433.0,6.9,28.4,0.0,29.411936758893283,16.13,60.87
2024-03-30,395.0,10.1,8.2,0.1,29.034890829694323,16.72,74.08
2024-04-06,524.0,15.4,27.1,0.0,29.169271255060732,16.52,61.7
2024-04-13,493.0,13.2,19.4,0.0,28.969516728624537,18.52,53.42
2024-04-20,407.0,7.8,23.8,0.0,28.858396624472572,17.07,58.53
2024-04-27,424.0,11.0,8.6,0.3,28.876625,16.53,60.92
2024-05-04,419.0,12.6,14.5,0.0,28.84711627906977,18.17,62.17
2024-05-11,396.0,17.9,14.7,0.0,29.01593625498008,18.28,59.73
2024-05-18,412.0,13.7,5.2,0.9,28.214379844961243,18.28,56.37
2024-05-25,470.0,14.8,7.4,0.0,28.7306640625,16.55,63.18
2024-06-01,497.0,13.6,23.7,0.0,28.700722021660653,18.15,51.98
2024-06-08,418.0,15.0,18.6,0.1,28.773715415019762,19.43,60.38
2024-06-15,361.0,12.9,40.5,1.2,28.198440860215054,18.82,52.23
2024-06-22,398.0,16.8,11.6,0.2,27.769665271966527,16.75,53.52
2024-06-29,366.0,17.7,3.1,0.0,28.46049773755656,18.6,64.17
2024-07-06,398.0,14.4,35.3,0.1,29.041008771929825,16.67,55.05
2024-07-13,335.0,16.2,8.3,0.0,29.21245192307692,18.43,54.93
2024-07-20,339.0,19.6,14.8,0.0,28.65757281553398,18.83,54.15
2024-07-27,451.0,17.5,8.9,0.0,28.988101265822785,16.62,58.43
2024-08-03,644.0,19.6,26.8,0.1,28.467061403508772,16.7,57.95
2024-08-10,372.0,18.8,23.8,0.0,29.194867256637167,16.72,56.85
2024-08-17,382.0,17.9,9.4,0.0,29.03071111111111,16.6,56.85
2024-08-31,394.0,17.8,23.8,0.0,28.473167420814477,16.45,52.62
2024-09-07,436.0,16.9,7.4,0.0,29.25828125,16.5,56.12
2024-09-14,420.0,14.3,4.0,0.0,28.593397683397683,18.1,54.98
2024-09-21,391.0,18.7,12.3,0.0,29.587288135593223,18.53,74.88
2024-09-28,371.0,9.5,11.5,0.0,28.613056768558952,18.17,57.57
2024-10-05,417.0,14.3,17.2,0.0,28.92267175572519,18.07,55.37
2024-10-12,409.0,12.5,18.4,0.5,28.612292490118577,18.4,55.47
2024-10-19,261.0,14.900000000000002,28.199999999999996,2.8,28.378164556962027,18.27,54.03
2024-10-26,430.0,14.4,3.6,0.1,29.332033898305085,18.72,57.93
2024-11-02,441.0,12.1,12.2,0.0,28.719429657794677,16.58,52.47
2024-11-09,486.0,8.5,8.4,0.0,28.363937282229966,16.82,66.92
2024-11-16,402.0,7.8,9.9,0.0,28.326176470588237,18.02,58.07
2024-11-23,450.0,9.3,46.6,0.5,28.3575935828877,16.93,53.87
2024-11-30,408.0,12.5,18.9,0.0,28.62373493975904,18.97,62.53
2024-12-07,414.0,8.3,49.7,0.0,28.0276,17.05,50.75
